city,year,weekofyear,week_start_date,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k
iq,2002,8,2/19/2002,37.46,297.6957143,299.0214286,296.1228571,305.5,293.9,49.43,92.05,37.46,17.68714286,7.728571429
iq,2002,9,2/26/2002,80.14,297.0628571,298.1928571,296.5142857,305,294.5,201.2,97.15714286,80.14,18.12571429,5.814285714
iq,2002,10,3/5/2002,92.84,298.54,299.9571429,296.6985714,308.8,294.5,160.1,91.22142857,92.84,18.36142857,8.971428571
iq,2002,11,3/12/2002,41.96,298.3585714,300.15,296.2385714,309.2,293.8,46.9,89.77857143,41.96,17.79571429,9.414285714
iq,2002,12,3/19/2002,61.18,297.9514286,299.2428571,296.81,305.8,294.1,92.4,94.16571429,61.18,18.44285714,7.371428571
iq,2002,13,3/26/2002,110.42,296.4071429,297.2142857,296.1085714,303.6,293.9,127.9,98.45714286,110.42,17.68,4.4
iq,2002,14,4/2/2002,94.01,297.1742857,298.0642857,296.7414286,303.9,294.5,122.3,97.77571429,94.01,18.39571429,6.185714286
iq,2002,15,4/9/2002,75.98,296.8628571,297.7,296.3514286,303.3,294.1,187.8,97.24428571,75.98,17.93,5.142857143
iq,2002,16,4/16/2002,109.49,297.7642857,298.9214286,296.31,305,294.4,49.8,92.61571429,109.49,17.93571429,6.728571429
iq,2002,17,4/23/2002,45.59,297.5842857,298.8142857,296.6314286,305.2,293.9,96.1,95.25142857,45.59,18.22285714,7.314285714
iq,2002,18,4/30/2002,60.05,297.4085714,298.55,296.2228571,303.8,292.8,52.6,93.84571429,60.05,17.80714286,7.5
iq,2002,19,5/7/2002,101.3,297.3557143,298.4357143,296.4442857,304.4,293,66.85,95.22,101.3,18.02428571,8.042857143
iq,2002,20,5/14/2002,46.79,296.7842857,297.5857143,296.2214286,303.7,293.9,93.4,97.24285714,46.79,17.74428571,5.085714286
iq,2002,21,5/21/2002,51.25,297.05,298.6214286,296.0242857,306.2,292.7,32.3,94.80428571,51.25,17.58428571,8.5
iq,2002,22,5/28/2002,41.54,297.5571429,298.7142857,296.2714286,305.9,292.4,58.02,93.78857143,41.54,17.82285714,7.657142857
iq,2002,23,6/4/2002,72.76,296.2671429,297.0857143,295.2357143,305.3,291.5,19.12,94.34571429,72.76,16.77428571,8.742857143
iq,2002,24,6/11/2002,69.62,297.2571429,298.9714286,296.1071429,305.8,293.4,39.48,94.14428571,69.62,17.63857143,8.971428571
iq,2002,25,6/18/2002,39.16,296.8071429,297.5142857,293.8714286,306.4,288.4,22.95,85.73714286,39.16,15.41428571,10.71428571
iq,2002,26,6/25/2002,3.18,295.8085714,296.9071429,292.1471429,305.3,290,14.1,82.16714286,3.18,13.87,10.72857143
iq,2002,27,7/2/2002,3.27,294.6357143,294.8928571,291.7942857,305.1,287.4,6.2,85.56571429,3.27,13.45428571,8.7
iq,2002,28,7/9/2002,5.71,295.8828571,297.0357143,292.95,307.1,291.2,8.7,85.67285714,5.71,14.46428571,8.785714286
iq,2002,29,7/16/2002,63,296.4428571,297.7428571,293.3271429,306.3,290.6,8.3,84.66857143,63,14.81857143,11.17142857
iq,2002,30,7/23/2002,65.55,296.8757143,298.3,293.4228571,307.4,288.3,12.41,83.49714286,65.55,14.93,11.97142857
iq,2002,31,7/30/2002,89.93,297.1614286,298.7285714,294.6242857,308.5,292.8,23.33,87.03428571,89.93,16.07571429,10.6
iq,2002,32,8/6/2002,14.34,296.7957143,298.6428571,292.6742857,308,289.1,5.44,80.47,14.34,14.24571429,13.45714286
iq,2002,33,8/13/2002,9.81,298.3042857,299.3357143,291.6785714,308.9,290.8,1.7,69.06,9.81,13.44142857,14.38571429
iq,2002,34,8/20/2002,31.71,296.1842857,296.7357143,292.4514286,308.6,288.8,5.61,82.14142857,31.71,14.04571429,12.75714286
iq,2002,35,8/27/2002,38.8,298.4128571,299.9857143,293.8742857,310.3,291.6,10.7,77.76571429,38.8,15.41285714,12.8
iq,2002,36,9/3/2002,81.85,299.3957143,300.6785714,294.5314286,310.5,293.9,13.1,77.08285714,81.85,16.03428571,11.92857143
iq,2002,37,9/10/2002,25.36,299.0157143,300.2071429,293.2114286,310,290,3.2,73.14142857,25.36,14.74571429,14.04285714
iq,2002,38,9/17/2002,11.49,300.32,301.0428571,292.2714286,311.2,291.8,0.8,64.68857143,11.49,13.97428571,16.02857143
iq,2002,39,9/24/2002,38.56,299.2385714,301.1142857,294.4142857,312.6,291.5,41.1,79.56285714,38.56,16.18,13.17142857
iq,2002,40,10/1/2002,70.98,299.6542857,301.2357143,293.8142857,313.2,291.8,24.1,74.25,70.98,15.63428571,13.75714286
iq,2002,41,10/8/2002,70.22,298.7171429,300.55,295.6614286,310.6,293.4,34.4,85.13714286,70.22,17.21142857,12.52857143
iq,2002,42,10/15/2002,21.96,298.2971429,299.7142857,295.5857143,308.8,292.1,40.7,86.99857143,21.96,17.18571429,10.65714286
iq,2002,43,10/22/2002,48.94,297.3314286,298.15,294.9614286,304.5,292.5,35.4,87.71714286,48.94,16.49,8.5
iq,2002,44,10/29/2002,89.77,298.5185714,300.2428571,296.9,307.3,294.9,39.7,91.94428571,89.77,18.60285714,9.028571429
iq,2002,45,11/5/2002,95.47,297.5371429,298.6571429,296.6371429,306.5,293.9,124.2,95.28571429,95.47,18.26714286,6.514285714
iq,2002,46,11/12/2002,91.36,297.1657143,298.0214286,296.3228571,306.6,293.9,91.33,96.04714286,91.36,17.90714286,5.471428571
iq,2002,47,11/19/2002,61.69,297.3757143,298.8285714,296.7814286,305.9,294.4,85.8,96.84,61.69,18.41571429,7.4
iq,2002,48,11/26/2002,60.15,298.35,299.8928571,297.0728571,309.5,292,56.92,93.39571429,60.15,18.78428571,10.38571429
iq,2002,49,12/3/2002,49.69,298.3242857,299.6571429,296.4857143,306.8,294.3,49.2,90.66285714,49.69,18.10571429,8
iq,2002,50,12/10/2002,35.02,297.8842857,298.95,296.39,307.4,294.2,30.89,92.61428571,35.02,18.00428571,7.928571429
iq,2002,51,12/17/2002,25.73,297.8185714,299.0571429,296.6271429,306,294.8,24.3,93.84571429,25.73,18.26142857,6.857142857
iq,2002,52,12/24/2002,151.73,297.8728571,299.1714286,296.63,305.7,293.8,54.7,93.40857143,151.73,18.23571429,8
iq,2003,1,1/1/2003,46.91,299.3757143,300.8214286,295.8714286,308.6,293.1,28.3,84.06,46.91,17.45285714,12.1
iq,2003,2,1/8/2003,11.77,297.6842857,299.1714286,295.9442857,308.6,291.5,33.6,91.56,11.77,17.49714286,8.428571429
iq,2003,3,1/15/2003,60.46,296.92,298.6142857,295.9014286,305.2,293.4,27.9,94.37428571,60.46,17.43,7.742857143
iq,2003,4,1/22/2003,84.05,298.1257143,299.5642857,295.0014286,307.7,291.6,8.8,84.46,84.05,16.51428571,10.27142857
iq,2003,5,1/29/2003,35.05,299.4871429,300.2428571,294.0128571,310,292.5,6.26,74.88428571,35.05,15.59285714,11.77142857
iq,2003,6,2/5/2003,56.36,297.2185714,298.4,296.2185714,304.9,292,170.6,94.55285714,56.36,17.85285714,7.457142857
iq,2003,7,2/12/2003,70.63,296.5857143,297.6714286,295.52,302.9,293.2,38.7,94.35428571,70.63,17.01571429,6.028571429
iq,2003,8,2/19/2003,25.03,298.5671429,300.1,296.3928571,308.6,292.5,41.1,89.97428571,25.03,18.02,10.88571429
iq,2003,9,2/26/2003,132.2,299.35,300.5142857,296.41,308.6,294.4,53.6,86.01285714,132.2,18.04428571,9.114285714
iq,2003,10,3/5/2003,63.71,297.5085714,298.8928571,295.9428571,306.6,294.3,134.46,92.46857143,63.71,17.5,7.9
iq,2003,11,3/12/2003,47.97,296.68,297.6357143,295.9414286,305.9,292.4,186.8,96.17142857,47.97,17.51571429,6.242857143
iq,2003,12,3/19/2003,109.04,297.8928571,299.1714286,296.6328571,308.9,293.4,362.03,93.62857143,109.04,18.25285714,8.342857143
iq,2003,13,3/26/2003,93.61,298.6442857,300.3928571,296.8185714,308.1,294.3,44.5,91.59428571,93.61,18.48428571,9.471428571
iq,2003,14,4/2/2003,89.38,298.0771429,299.6428571,296.6428571,307.5,292.9,44.72,93.01428571,89.38,18.27857143,9.342857143
iq,2003,15,4/9/2003,78.59,298.0828571,298.9714286,297.3585714,305.9,293.9,86.23,96.27,78.59,19.07857143,7.028571429
iq,2003,16,4/16/2003,51.14,296.7471429,297.5214286,295.99,304,293.2,43.85,95.99285714,51.14,17.53428571,4.757142857
iq,2003,17,4/23/2003,77.34,297.9928571,299.4785714,296.5014286,306.3,293.4,56.6,92.54714286,77.34,18.15571429,8.385714286
iq,2003,18,4/30/2003,65.43,296.6914286,297.5857143,296.16,304.5,294,247.6,97.27714286,65.43,17.68857143,5.085714286
iq,2003,19,5/7/2003,138.05,296.4542857,297.9642857,295.7042857,305.2,292.9,59.5,96.14,138.05,17.22285714,7.157142857
iq,2003,20,5/14/2003,84.16,294.9228571,295.2428571,294.5671429,301.5,290.1,95.3,98.13285714,84.16,16.08571429,4.771428571
iq,2003,21,5/21/2003,23.7,295.8785714,296.8357143,295.0357143,304.1,291.6,34.56,95.85428571,23.7,16.51571429,6.757142857
iq,2003,22,5/28/2003,166.52,297.6485714,298.9714286,296.08,306.1,293.3,113.8,92.46142857,166.52,17.61857143,9.314285714
iq,2003,23,6/4/2003,70.25,296.5914286,297.7571429,296.1271429,303.9,294.2,40.7,97.61714286,70.25,17.65142857,5.514285714
iq,2003,24,6/11/2003,98.72,296.8371429,297.8071429,296.1171429,303.4,292.8,61.8,96.22285714,98.72,17.66857143,7.071428571
iq,2003,25,6/18/2003,47.15,296.0085714,296.7571429,293.9785714,304.9,291,5.56,90.04857143,47.15,15.47714286,8.914285714
iq,2003,26,6/25/2003,88.88,295.3871429,296.3571429,294.5428571,303.7,291.8,38.1,95.57571429,88.88,15.98571429,6.542857143
iq,2003,27,7/2/2003,61.09,295.1285714,295.9928571,294.0371429,305.5,291.7,42.5,94.12714286,61.09,15.51142857,6.5
iq,2003,28,7/9/2003,53.58,296.9428571,298.3071429,294.1542857,307.3,291.4,13.55,86.65571429,53.58,15.61857143,10.1
iq,2003,29,7/16/2003,65.2,296.79,298.1714286,293.6428571,306.6,287.3,27.06,85.61142857,65.2,15.29714286,12
iq,2003,30,7/23/2003,2.64,296.4857143,298.0428571,291.85,305.4,289.2,6.39,77.80428571,2.64,13.55857143,11.42857143
iq,2003,31,7/30/2003,24.64,296.8228571,298.3571429,293.1842857,306.9,291.2,12,82.27,24.64,14.68571429,10.31428571
iq,2003,32,8/6/2003,89.28,297.6585714,298.55,293.0457143,308.2,290.8,6.5,77.86142857,89.28,14.58428571,12.64285714
iq,2003,33,8/13/2003,52.47,297.3385714,298.2714286,294.1185714,307,291.3,21,83.92714286,52.47,15.58857143,10.65714286
iq,2003,34,8/20/2003,45.38,297.3657143,298.8571429,293.5114286,308.1,292,35.1,81.94285714,45.38,15.01,10.05714286
iq,2003,35,8/27/2003,29.51,297.8757143,299.6714286,294.9328571,306.6,291.2,18.03,85.72571429,29.51,16.44571429,10.88571429
iq,2003,36,9/3/2003,8.84,297.3814286,298.4428571,290.97,309.5,289.1,33.5,70.92857143,8.84,12.94714286,12.77142857
iq,2003,37,9/10/2003,36.42,298.8314286,300.1928571,293.9271429,310.2,292,6,76.53285714,36.42,15.44714286,12.67142857
iq,2003,38,9/17/2003,55.73,296.9485714,297.7071429,293.6842857,310.6,288.2,115.2,85.03,55.73,15.31142857,10.75714286
iq,2003,39,9/24/2003,100.55,298.1442857,299.2928571,295.7371429,307.9,293,53.36,88.11714286,100.55,17.26285714,9.471428571
iq,2003,40,10/1/2003,74.6,299.3571429,300.7,295.8285714,310.6,292.9,253.3,83.68285714,74.6,17.45142857,11.6
iq,2003,41,10/8/2003,38.3,297.9157143,299.8857143,296.3128571,309,292.5,42.5,92.16571429,38.3,17.91428571,11.2
iq,2003,42,10/15/2003,44.16,298.1628571,299.35,296.2014286,305.6,293.8,34.6,90.34285714,44.16,17.79714286,8.528571429
iq,2003,43,10/22/2003,39.52,298.9571429,300.6785714,296.2242857,311.2,294.6,41.2,87.37,39.52,17.89571429,9.957142857
iq,2003,44,10/29/2003,32.47,300.0414286,300.8428571,295.2957143,310.1,292.3,6.1,77.78428571,32.47,16.87285714,12.08571429
iq,2003,45,11/5/2003,105.14,298.1357143,299.9571429,295.74,310.8,292.3,85.3,88.48,105.14,17.39,9.428571429
iq,2003,46,11/12/2003,31.08,298.3671429,300.1714286,295.6457143,308.4,290.9,36.4,86.75571429,31.08,17.29285714,10.62857143
iq,2003,47,11/19/2003,123.63,298.6814286,300.1071429,296.7257143,307,294.8,40.8,90.88285714,123.63,18.37857143,9.042857143
iq,2003,48,11/26/2003,81.27,299.2228571,299.6071429,296.53,308.5,294.3,51.4,86.99571429,81.27,18.27,9.071428571
iq,2003,49,12/3/2003,72.23,298.3157143,299.7357143,296.1357143,309.4,293.5,77.83,89.20714286,72.23,17.74571429,9.7
iq,2003,50,12/10/2003,108.62,298.6857143,300.25,297.3385714,306.4,294.8,178.89,93.23142857,108.62,19.10714286,8.271428571
iq,2003,51,12/17/2003,64.95,298.1685714,299.5428571,296.8514286,308.5,294.1,65.04,93.91714286,64.95,18.53285714,8.342857143
iq,2003,52,12/24/2003,49.42,296.2971429,297.05,295.6828571,302.6,294.3,82.68,96.93714286,49.42,17.17285714,4.185714286
iq,2004,1,1/1/2004,,,,,,,,,,,
iq,2004,2,1/8/2004,78.53,297.4371429,298.7428571,296.6371429,304,294.9,55.3,95.79428571,78.53,18.25571429,6.2
iq,2004,3,1/15/2004,63.47,297.7528571,298.9571429,297.02,306.2,294.5,62.5,96.12857143,63.47,18.71285714,6.828571429
iq,2004,4,1/22/2004,29.23,299.62,300.8285714,295.89,308.3,293.6,19.4,82.46714286,29.23,17.49142857,11.22857143
iq,2004,5,1/29/2004,4.65,300.9,302.15,292.8328571,309.7,293.2,1.6,65.28428571,4.65,14.54857143,13.64285714
iq,2004,6,2/5/2004,13.2,299.9028571,301.3714286,293.9885714,309.8,293.2,9,72.92714286,13.2,15.56714286,14.08571429
iq,2004,7,2/12/2004,24.83,298.27,299.55,295.64,307.2,294.8,33.46,86.76571429,24.83,17.17428571,8.5
iq,2004,8,2/19/2004,39.06,298.0814286,299.75,295.6428571,310.1,292.6,34.5,87.71857143,39.06,17.20857143,9.728571429
iq,2004,9,2/26/2004,125.04,297.8828571,299.4357143,296.3485714,308,294.3,83.27,93.01285714,125.04,17.95,7.814285714
iq,2004,10,3/4/2004,52.08,297.9814286,299.4285714,296.4557143,308.1,293.2,49.36,92.56142857,52.08,18.09428571,9.085714286
iq,2004,11,3/11/2004,80.33,296.7771429,297.5214286,296.0685714,304.4,293.5,76.75,96.28857143,80.33,17.61,5.242857143
iq,2004,12,3/18/2004,137.83,297.8871429,299.5357143,296.6214286,305.5,292.9,75.16,93.62857143,137.83,18.24857143,9.785714286
iq,2004,13,3/25/2004,120.1,297.3128571,298.2,296.6071429,303.5,294,76.2,96.23857143,120.1,18.23714286,5.714285714
iq,2004,14,4/1/2004,101.22,297.2028571,298.2642857,296.8157143,303.9,293.8,88.9,97.94142857,101.22,18.47,5.214285714
iq,2004,15,4/8/2004,47.26,297.8128571,298.9785714,297.1757143,305.6,294.2,135.4,96.49857143,47.26,18.82571429,6.271428571
iq,2004,16,4/15/2004,61.8,298.2171429,299.65,296.6371429,308.4,292.9,54.89,92.32,61.8,18.30857143,8.985714286
iq,2004,17,4/22/2004,113.62,297.78,298.5142857,296.7714286,304,293.9,90.3,94.78857143,113.62,18.40857143,6
iq,2004,18,4/29/2004,65.82,297.1271429,297.8285714,296.7085714,303.5,293.6,133.17,97.80857143,65.82,18.34,5.028571429
iq,2004,19,5/6/2004,83.93,297.7985714,299.1285714,296.8357143,305.9,293.1,56.52,95.11571429,83.93,18.51142857,8.714285714
iq,2004,20,5/13/2004,34.81,296.4142857,297.2142857,295.27,303.4,292.6,45.5,93.89714286,34.81,16.77857143,5.771428571
iq,2004,21,5/20/2004,173.45,297.6028571,299.1785714,295.82,308.2,292,83,91.62714286,173.45,17.40142857,9.1
iq,2004,22,5/27/2004,35.43,297.3057143,298.3285714,295.9585714,306.4,291.7,42.6,93.57571429,35.43,17.5,9.628571429
iq,2004,23,6/3/2004,88.62,296.7671429,297.8214286,295.6971429,304.1,292.8,36.63,94.69285714,88.62,17.21285714,8.185714286
iq,2004,24,6/10/2004,85.28,295.5742857,296.25,294.99,300,293,51.89,96.87571429,85.28,16.42,5.042857143
iq,2004,25,6/17/2004,94.52,296.2042857,297.3214286,294.7057143,306,292.1,24.5,92.37142857,94.52,16.13857143,7.785714286
iq,2004,26,6/24/2004,32.95,295.6342857,296.8142857,293.86,304.2,289.8,25.9,90.44714286,32.95,15.31285714,8.4
iq,2004,27,7/1/2004,46.39,296.1514286,297.5857143,295.0414286,304.4,291.8,50.7,94.66857143,46.39,16.51428571,8.457142857
iq,2004,28,7/8/2004,83.94,296.6171429,298.0857143,294.8142857,305.1,291.8,18.67,90.90571429,83.94,16.25285714,9.485714286
iq,2004,29,7/15/2004,48.09,297.5014286,298.9357143,294.3585714,306.9,291.4,24.76,85.15857143,48.09,15.86,11.21428571
iq,2004,30,7/22/2004,53.78,296.8128571,298.1142857,294.9971429,304.4,291.8,25.42,90.92857143,53.78,16.48,10.2
iq,2004,31,7/29/2004,85.96,296.0171429,297.2928571,294.4714286,306.1,291.7,27.62,92.52714286,85.96,15.97571429,8.842857143
iq,2004,32,8/5/2004,29.82,297.5171429,298.9642857,293.1442857,307.4,291,3.9,79.71857143,29.82,14.69428571,12.15714286
iq,2004,33,8/12/2004,18.44,296.53,297.6357143,292.2228571,307.2,288.1,4.1,79.23571429,18.44,13.82428571,12.18571429
iq,2004,34,8/19/2004,23.78,297.82,299.9857143,293.4214286,308.3,290.2,7.9,78.48142857,23.78,14.96142857,14.28571429
iq,2004,35,8/26/2004,42.86,298.1428571,299.8071429,294.5671429,310.1,291.1,23.2,83.17285714,42.86,16.07714286,12.52857143
iq,2004,36,9/2/2004,147.32,297.7714286,299.3785714,294.9885714,307.8,291.7,41.89,86.54,147.32,16.48428571,11.12857143
iq,2004,37,9/9/2004,46.58,298.4571429,300.5142857,296.1157143,308.2,294.7,35.7,88.74285714,46.58,17.67,10.28571429
iq,2004,38,9/16/2004,36.64,297.7214286,299.0642857,295.88,308.9,293.3,59.5,91.2,36.64,17.44,8.928571429
iq,2004,39,9/23/2004,48.68,298.6285714,299.9714286,294.3828571,309.8,292.4,6.9,79.55714286,48.68,15.90142857,13.2
iq,2004,40,9/30/2004,85.69,299.17,300.9142857,296.1157143,310.6,293.8,70.02,84.80714286,85.69,17.71142857,11.65714286
iq,2004,41,10/7/2004,52.27,297.5685714,298.7428571,295.3142857,305.5,292.7,39.9,88.82571429,52.27,16.82428571,8.828571429
iq,2004,42,10/14/2004,65.25,298.0571429,299.2642857,296.8671429,307.2,293.3,51.6,94.16,65.25,18.54714286,8.357142857
iq,2004,43,10/21/2004,35.61,299.4285714,300.9214286,296.2957143,309.6,292.8,23.1,85.06571429,35.61,17.90142857,13.15714286
iq,2004,44,10/28/2004,74.01,298.4414286,299.9428571,295.9071429,312.3,292.2,48.5,87.87,74.01,17.53714286,12.31428571
iq,2004,45,11/4/2004,91.63,299.5042857,300.7857143,296.1785714,309.2,294.3,67,84.82714286,91.63,17.80571429,10.65714286
iq,2004,46,11/11/2004,74.68,297.1685714,297.7071429,296.4842857,304.2,292.4,53.9,96.35428571,74.68,18.12142857,5.928571429
iq,2004,47,11/18/2004,74.08,299.4185714,301.2357143,296.0971429,309.3,293.6,26.8,84.61142857,74.08,17.73857143,11.64285714
iq,2004,48,11/25/2004,71.98,297.9585714,299.2,297.02,306.1,293.6,56.8,95.25142857,71.98,18.71428571,7.914285714
iq,2004,49,12/2/2004,53.01,299.1771429,300.3785714,296.44,309.5,293.3,36.83,87.13,53.01,18.11,10.95714286
iq,2004,50,12/9/2004,70.04,297.7871429,298.8357143,296.5742857,305.8,294.5,91,93.93857143,70.04,18.20714286,6.5
iq,2004,51,12/16/2004,49.56,298.7014286,300.0357143,296.3857143,308.5,293.8,38,88.78,49.56,18.04,10.21428571
iq,2004,52,12/23/2004,109.83,298.4042857,299.6571429,297.1228571,306.3,294.8,29.79,93.25285714,109.83,18.85571429,8.228571429
iq,2005,53,1/1/2005,,,,,,,,,,,
iq,2005,1,1/8/2005,70.6,298.1628571,300.0071429,296.7128571,307.9,293.5,61.61,93.00571429,70.6,18.37,9.757142857
iq,2005,2,1/15/2005,93.73,297.6628571,298.8428571,296.7271429,307.6,291.6,96.21,95.53,93.73,18.40857143,7.228571429
iq,2005,3,1/22/2005,60.52,300.0685714,301.5642857,296.58,308.7,295,26.7,83.3,60.52,18.25857143,11.35714286
iq,2005,4,1/29/2005,25.67,299.6485714,301.1071429,296.9314286,308.1,294.9,42.24,87.31285714,25.67,18.64571429,9.985714286
iq,2005,5,2/5/2005,88.96,299.0614286,300.8285714,296.9071429,308.4,295.3,47.3,89.42714286,88.96,18.63571429,9.342857143
iq,2005,6,2/12/2005,52.61,296.7528571,297.6928571,295.9957143,304.4,294.2,56.8,95.97714286,52.61,17.57571429,5.185714286
iq,2005,7,2/19/2005,125.35,298.0271429,299.1642857,297.2214286,304.6,294.5,189.06,95.74857143,125.35,18.94714286,6.985714286
iq,2005,8,2/26/2005,46.98,298.2957143,299.2857143,296.5428571,306.5,294.4,39.6,91.57714286,46.98,18.20142857,7.857142857
iq,2005,9,3/5/2005,54.22,298.1585714,299.3928571,297.0457143,305.9,294.4,44.51,94.40142857,54.22,18.73142857,8.014285714
iq,2005,10,3/12/2005,155.54,297.9571429,298.6857143,297.5285714,304.9,295.6,201.4,97.68714286,155.54,19.27428571,4.828571429
iq,2005,11,3/19/2005,162.51,297.3142857,298.6785714,295.85,304.5,291.9,21.7,92.26714286,162.51,17.39857143,7.814285714
iq,2005,12,3/26/2005,99.37,298.37,299.8285714,296.2514286,306.6,294.7,32.8,89.82,99.37,17.82,9.342857143
iq,2005,13,4/2/2005,55.12,297.37,298.5857143,296.0885714,308.6,293,67.5,93.80142857,55.12,17.62428571,7.628571429
iq,2005,14,4/9/2005,87.41,297.7085714,299,296.2357143,306.5,292.4,68,92.41714286,87.41,17.89285714,8.457142857
iq,2005,15,4/16/2005,40.03,297.7014286,298.4642857,297.2028571,304,295,90.2,97.32285714,40.03,18.88571429,6.414285714
iq,2005,16,4/23/2005,37.6,297.4371429,298.1928571,296.9614286,306.4,294,178.2,97.38142857,37.6,18.59714286,5.357142857
iq,2005,17,4/30/2005,78.8,297.9271429,298.8642857,297.4028571,303.9,294.1,54.9,97.16285714,78.8,19.15285714,6.642857143
iq,2005,18,5/7/2005,33.29,297.33,298.4357143,296.5757143,304.8,293.3,64.1,95.93714286,33.29,18.18142857,6.1
iq,2005,19,5/14/2005,49.07,298.6842857,299.7214286,296.3414286,306.7,293.6,54.89,88.29428571,49.07,17.94,9.271428571
iq,2005,20,5/21/2005,56.22,297.5328571,298.3428571,296.3528571,304.9,293.6,49.1,93.91857143,56.22,17.95714286,7.542857143
iq,2005,21,5/28/2005,43.14,299.0057143,300.6142857,295.8042857,308.1,294,21.1,84.65857143,43.14,17.40714286,10.94285714
iq,2005,22,6/4/2005,61.75,298.4342857,299.4785714,295.6785714,307.3,292.7,34.92,86.70142857,61.75,17.2,10.01428571
iq,2005,23,6/11/2005,40.44,297.3042857,298.4857143,296.2271429,303.9,293.7,51,94.59285714,40.44,17.78857143,7.171428571
iq,2005,24,6/18/2005,104.83,297.3771429,298.6214286,295.32,304.8,293.4,29.01,89.19428571,104.83,16.82428571,8.528571429
iq,2005,25,6/25/2005,50.88,297.8571429,299.0571429,294.6442857,307.7,291.9,11,84.46714286,50.88,16.16857143,10.48571429
iq,2005,26,7/2/2005,23.6,296.82,298.4928571,294.4085714,307.4,292.4,26.6,88.38714286,23.6,15.87714286,10.72857143
iq,2005,27,7/9/2005,43.24,297.8657143,299.4214286,294.5285714,308.3,290.4,23.91,84.69285714,43.24,16.03857143,11.1
iq,2005,28,7/16/2005,109.71,296.9885714,297.5928571,292.23,308.2,288.3,8.7,77.37285714,109.71,13.92857143,11.81428571
iq,2005,29,7/23/2005,27.33,297.7942857,298.9285714,292.4557143,307.7,287.5,8.9,75.69714286,27.33,14.19142857,13.51428571
iq,2005,30,7/30/2005,42.32,296.8985714,298.0142857,293.75,306.3,290.1,15.3,84.23857143,42.32,15.26,10.08571429
iq,2005,31,8/6/2005,0,298.2214286,299.7285714,293.0357143,308.2,292.6,8.64,75.57142857,0,14.60857143,11.48571429
iq,2005,32,8/13/2005,38.17,298.9257143,300.3357143,293.64,309.7,293.5,1.99,74.85571429,38.17,15.15,12.18571429
iq,2005,33,8/20/2005,17.85,299.6057143,300.4285714,291.7785714,310.5,290.7,6,64.65857143,17.85,13.59,14.2
iq,2005,34,8/27/2005,69.62,298.4285714,299.6785714,294.9457143,309,292.9,15.82,83.85428571,69.62,16.44,10.81428571
iq,2005,35,9/3/2005,12.81,298.1842857,299.3714286,293.9185714,308.6,292.4,11,79.64714286,12.81,15.42857143,10.94285714
iq,2005,36,9/10/2005,36.98,300.0585714,301.2142857,294.0057143,309.3,293.4,4.2,71.97142857,36.98,15.51857143,13.71428571
iq,2005,37,9/17/2005,18.66,298.88,299.8071429,295.6585714,307.3,292.9,35.3,83.73,18.66,17.22285714,9.928571429
iq,2005,38,9/24/2005,2.56,298.4985714,299.7642857,293.5557143,309.1,292.4,13.7,76.59571429,2.56,15.06,11.78571429
iq,2005,39,10/1/2005,29.8,301.1757143,302.9285714,293.7528571,314,294.8,4.2,67.21285714,29.8,15.33142857,14.82857143
iq,2005,40,10/8/2005,54.7,299.11,300.25,293.8971429,312.7,292.1,4.6,74.95285714,54.7,15.43571429,12.35714286
iq,2005,41,10/15/2005,60,299.5157143,300.8571429,294.3857143,313.2,293.2,22.2,75.50857143,60,15.91571429,11.68571429
iq,2005,42,10/22/2005,73.97,299.5785714,301.1928571,295.7685714,310.5,291.9,35.08,81.69142857,73.97,17.41714286,12.24285714
iq,2005,43,10/29/2005,100.06,298.0657143,299.1642857,295.8028571,307.4,294,59.7,89.14285714,100.06,17.36428571,8.642857143
iq,2005,44,11/5/2005,59.15,299.4585714,301.4785714,296.8057143,308.6,294.9,49.85,87.23142857,59.15,18.55,10.78571429
iq,2005,45,11/12/2005,75.36,298.6,300.0785714,296.36,309.4,292.9,143.8,89.31,75.36,17.97428571,9.7
iq,2005,46,11/19/2005,49.87,298.31,300.0928571,296.8957143,307.2,295,45,93.17714286,49.87,18.58285714,8.557142857
iq,2005,47,11/26/2005,72.34,299.4128571,300.6285714,297.3942857,309.1,295.2,63.53,90.34857143,72.34,19.19428571,8.914285714
iq,2005,48,12/3/2005,78.52,299.42,300.45,296.6128571,307.6,294.1,34.95,86.40857143,78.52,18.30428571,9.728571429
iq,2005,49,12/10/2005,60.5,299.2171429,300.7071429,296.6571429,308.4,295.4,71.8,87.72142857,60.5,18.36428571,9.1
iq,2005,50,12/17/2005,46.91,298.5742857,300.2571429,297.1871429,307,295.4,46.9,92.95714286,46.91,18.94571429,8.2
iq,2005,51,12/24/2005,151,298.0214286,299.3714286,297.1914286,304.4,295.5,113.36,95.67428571,151,18.91571429,6.485714286
iq,2006,52,1/1/2006,114.58,298.1814286,299.5785714,296.9357143,306.5,294.9,210.5,93.82142857,114.58,18.58428571,7.385714286
